"File"	"Time"	"Long"	"Lat"	"Alt"	"course"	"pitch"	"roll"
"./isds_20250908173217/1757323971.800254822.jpg"	1757323971.8002548	114.1677929	22.2778452	18.913	0	0	0
"./isds_20250908173217/1757323972.300129652.jpg"	1757323972.3001297	114.1677712	22.2778475	18.978	0	0	0
"./isds_20250908173217/1757323972.499905109.jpg"	1757323972.499905	114.1677512	22.2778496	18.988	0	0	0
"./isds_20250908173217/1757323972.600262880.jpg"	1757323972.6002629	114.1677465	22.27785	18.97	0	0	0
"./isds_20250908173217/1757323972.700356722.jpg"	1757323972.7003567	114.167742	22.2778505	18.983	0	0	0
"./isds_20250908173217/1757323972.800105095.jpg"	1757323972.800105	114.1677375	22.277851	18.939	0	0	0
"./isds_20250908173217/1757323972.899929762.jpg"	1757323972.8999298	114.167733	22.2778515	18.971	0	0	0
"./isds_20250908173217/1757323973.000036478.jpg"	1757323973.0000365	114.1677285	22.277852	18.95	0	0	0
"./isds_20250908173217/1757323973.100267887.jpg"	1757323973.100268	114.167724	22.2778524	18.939	0	0	0
"./isds_20250908173217/1757323973.200199604.jpg"	1757323973.2001996	114.1677196	22.277853	18.948	0	0	0
"./isds_20250908173217/1757323973.300007105.jpg"	1757323973.300007	114.1677152	22.2778535	18.954	0	0	0
"./isds_20250908173217/1757323973.399890184.jpg"	1757323973.3998902	114.167711	22.277854	18.936	0	0	0
"./isds_20250908173217/1757323973.500142097.jpg"	1757323973.500142	114.1677069	22.2778543	18.976	0	0	0
"./isds_20250908173217/1757323973.600329161.jpg"	1757323973.6003292	114.1677029	22.2778548	19.004	0	0	0
"./isds_20250908173217/1757323973.700098515.jpg"	1757323973.7000985	114.1676988	22.277855	18.967	0	0	0
"./isds_20250908173217/1757323973.899994850.jpg"	1757323973.8999949	114.1676908	22.277856	18.932	0	0	0
"./isds_20250908173217/1757323974.000275135.jpg"	1757323974.0002751	114.167687	22.2778564	18.98	0	0	0
"./isds_20250908173217/1757323974.100173950.jpg"	1757323974.100174	114.1676834	22.2778566	19.023	0	0	0
"./isds_20250908173217/1757323974.199980497.jpg"	1757323974.1999805	114.1676795	22.2778571	18.987	0	0	0
"./isds_20250908173217/1757323974.299944162.jpg"	1757323974.2999442	114.1676758	22.2778575	19.015	0	0	0
"./isds_20250908173217/1757323974.400204897.jpg"	1757323974.400205	114.1676722	22.2778579	19.041	0	0	0
"./isds_20250908173217/1757323974.500280619.jpg"	1757323974.5002806	114.1676686	22.2778584	19.045	0	0	0
"./isds_20250908173217/1757323974.600102901.jpg"	1757323974.600103	114.1676652	22.2778586	19.057	0	0	0
"./isds_20250908173217/1757323974.699933290.jpg"	1757323974.6999333	114.1676618	22.2778589	19.053	0	0	0
"./isds_20250908173217/1757323975.599917889.jpg"	1757323975.599918	114.1676452	22.2778601	19.137	0	0	0
"./isds_20250908173217/1757323976.800281763.jpg"	1757323976.8002818	114.1676134	22.2778634	19.433	0	0	0
"./isds_20250908173217/1757323978.799942493.jpg"	1757323978.7999425	114.1675732	22.2778682	19.548	0	0	0
